"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
6,6,1,4,"true","true",1024,1,1.29667282018423e-10,86,3
6,6,1,2,"true","false",1024,1,1.28669181117226e-10,86,3
6,6,1,2,"true","true",1024,1,1.25629960742448e-10,86,3
6,6,1,4,"true","false",1024,1,1.25373995702647e-10,86,3
6,6,1,2,"true","true",1024,64,2.35747097259899e-10,87,1
6,6,1,4,"true","false",1024,64,2.33681280815557e-10,87,1
18,6,1,4,"true","false",1024,1,2.05702749346096e-10,87,1
6,6,1,4,"true","false",1024,256,8.92195310910122e-10,87,1
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,87,1
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,87,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,87,2
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,87,2
24,6,1,4,"true","true",1024,8,1.7607829667075e-10,87,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,87,2
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,87,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,87,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,87,3
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,87,3
16,4,1,2,"true","false",1024,256,8.05179436721902e-10,88,1
8,4,1,4,"true","false",1024,16,1.64832031092015e-10,88,1
8,4,1,2,"true","true",1024,512,1.8704735637605e-09,88,1
16,4,1,4,"true","true",1024,8,1.95431854444634e-10,88,1
16,4,1,4,"true","false",1024,1024,3.51138768231318e-09,88,1
16,4,1,2,"true","true",1024,16,1.98094613916691e-10,88,2
4,4,1,2,"true","true",1024,16,1.32280083828985e-10,88,2
12,4,1,4,"true","false",1024,16,2.23616836448735e-10,88,2
8,4,1,4,"true","true",1024,16,1.68307706694885e-10,88,2
4,4,1,4,"true","false",1024,16,1.2941581237827e-10,88,2
4,4,1,2,"true","false",1024,16,1.33191938969492e-10,88,3
4,4,1,2,"true","true",1024,16,1.32280083828985e-10,88,3
4,4,1,4,"true","false",1024,16,1.2941581237827e-10,88,3
4,4,1,4,"true","true",1024,16,1.27991660200843e-10,88,3
6,2,1,4,"true","false",1024,4,2.27657425451526e-10,89,1
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,89,1
8,2,1,4,"true","true",1024,128,4.9264000701761e-10,89,1
8,2,1,4,"true","false",1024,1024,3.59203051879895e-09,89,1
6,2,1,2,"true","true",1024,128,5.75646180150318e-10,89,1
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,89,2
8,2,1,4,"true","false",1024,16,2.5830200766585e-10,89,2
6,2,1,4,"true","true",1024,16,2.37624580615674e-10,89,2
4,2,1,4,"true","false",1024,16,1.81128680443517e-10,89,2
6,2,1,4,"true","false",1024,16,2.38456858882081e-10,89,2
2,2,1,4,"true","true",1024,16,1.69456200493895e-10,89,3
2,2,1,2,"true","false",1024,16,1.6667846484997e-10,89,3
2,2,1,4,"true","false",1024,16,1.68634140293463e-10,89,3
2,2,1,2,"true","true",1024,16,1.6735894887162e-10,89,3
24,6,1,4,"true","false",1024,1024,3.76379579625581e-09,90,1
18,6,1,4,"true","true",1024,2,2.02967591494609e-10,90,1
18,6,1,2,"true","false",1024,512,1.94636307397828e-09,90,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,90,1
18,6,1,2,"true","true",1024,512,1.94849260793913e-09,90,1
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,90,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,90,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,90,2
12,6,1,2,"true","false",1024,8,1.4752920068034e-10,90,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,90,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,90,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,90,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,90,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,90,3
6,3,1,4,"true","true",1024,256,9.10878941206235e-10,91,1
9,3,1,2,"true","true",1024,512,2.02333621849986e-09,91,1
9,3,1,4,"true","true",1024,128,5.48405745459173e-10,91,1
6,3,1,2,"true","false",1024,2,1.64121934936074e-10,91,1
12,3,1,2,"true","false",1024,512,1.75710310448033e-09,91,1
12,3,1,2,"true","true",1024,8,2.11305282243163e-10,91,2
9,3,1,2,"true","false",1024,8,2.42989480166307e-10,91,2
12,3,1,2,"true","false",1024,8,2.12125429188637e-10,91,2
6,3,1,2,"true","false",1024,8,1.55385040302911e-10,91,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,91,2
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,91,3
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,91,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,91,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,91,3
9,3,1,2,"true","false",1024,8,2.42989480166307e-10,92,1
3,3,1,2,"true","false",1024,512,1.90601535219602e-09,92,1
12,3,1,4,"true","true",1024,2,2.28911546767531e-10,92,1
12,3,1,2,"true","true",1024,2,2.36252040121104e-10,92,1
9,3,1,2,"true","false",1024,256,9.80277459716053e-10,92,1
6,3,1,2,"true","true",1024,8,1.55095037351769e-10,92,2
6,3,1,4,"true","true",1024,8,1.55903394143869e-10,92,2
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,92,2
6,3,1,4,"true","false",1024,8,1.55381598320639e-10,92,2
9,3,1,2,"true","true",1024,8,2.45658349368244e-10,92,2
3,3,1,4,"true","true",1024,8,1.37668844036886e-10,92,3
3,3,1,2,"true","false",1024,8,1.38077893481354e-10,92,3
3,3,1,2,"true","true",1024,8,1.36548767259252e-10,92,3
3,3,1,4,"true","false",1024,8,1.42271856557733e-10,92,3
18,6,1,2,"true","true",1024,1024,4.25564361559655e-09,93,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,93,1
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,93,1
24,6,1,2,"true","true",1024,256,8.62757924340227e-10,93,1
18,6,1,4,"true","true",1024,16,1.98759837481563e-10,93,1
12,6,1,4,"true","false",1024,32,1.63379542307194e-10,93,2
18,6,1,4,"true","false",1024,32,2.01720491086732e-10,93,2
12,6,1,2,"true","true",1024,32,1.64232777656463e-10,93,2
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,93,2
6,6,1,4,"true","false",1024,32,1.30129748438669e-10,93,2
6,6,1,2,"true","true",1024,32,1.306016079639e-10,93,3
6,6,1,4,"true","false",1024,32,1.30129748438669e-10,93,3
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,93,3
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,93,3
8,2,1,2,"true","true",1024,32,2.58954711593992e-10,94,1
4,2,1,4,"true","true",1024,1024,3.93689791026561e-09,94,1
2,2,1,2,"true","false",1024,1024,3.95248044004355e-09,94,1
2,2,1,4,"true","true",1024,32,1.65762166890593e-10,94,1
4,2,1,4,"true","true",1024,2,1.90348048990905e-10,94,1
6,2,1,2,"true","false",1024,8,2.25811711550876e-10,94,2
6,2,1,2,"true","true",1024,8,2.28939007618278e-10,94,2
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,94,2
6,2,1,4,"true","true",1024,8,2.34187492270022e-10,94,2
4,2,1,4,"true","true",1024,8,1.77385010610333e-10,94,2
2,2,1,2,"true","false",1024,8,1.61667909382334e-10,94,3
2,2,1,2,"true","true",1024,8,1.60639896867188e-10,94,3
2,2,1,4,"true","false",1024,8,1.65856504258804e-10,94,3
2,2,1,4,"true","true",1024,8,1.63870015157775e-10,94,3
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,95,1
6,6,1,4,"true","false",1024,64,2.33681280815557e-10,95,1
12,6,1,4,"true","false",1024,1,1.65468945727278e-10,95,1
24,6,1,4,"true","false",1024,32,1.96796603880065e-10,95,1
18,6,1,2,"true","false",1024,4,1.9579992664427e-10,95,1
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,95,2
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,95,2
24,6,1,4,"true","true",1024,4,1.8438493133474e-10,95,2
18,6,1,2,"true","true",1024,4,1.95424187091909e-10,95,2
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,95,2
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,95,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,95,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,95,3
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,95,3
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,96,1
18,6,1,4,"true","false",1024,8,1.97656212879105e-10,96,1
24,6,1,2,"true","true",1024,1024,3.73508379450786e-09,96,1
18,6,1,2,"true","true",1024,1,2.05172384225424e-10,96,1
6,6,1,4,"true","true",1024,2,1.18398283203908e-10,96,1
24,6,1,2,"true","false",1024,4,1.84358051485813e-10,96,2
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,96,2
24,6,1,2,"true","true",1024,4,1.84063389791926e-10,96,2
18,6,1,4,"true","false",1024,4,1.96012266685612e-10,96,2
18,6,1,2,"true","true",1024,4,1.95424187091909e-10,96,2
6,6,1,4,"true","true",1024,4,1.18152943056837e-10,96,3
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,96,3
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,96,3
6,6,1,2,"true","true",1024,4,1.17842155236017e-10,96,3
12,3,1,2,"true","false",1024,1024,3.52759614002703e-09,97,1
6,3,1,2,"true","false",1024,4,1.56904997776166e-10,97,1
6,3,1,2,"true","true",1024,4,1.57596472343103e-10,97,1
6,3,1,2,"true","true",1024,1,1.83630850979442e-10,97,1
6,3,1,2,"true","false",1024,256,9.18924460577398e-10,97,1
12,3,1,4,"true","true",1024,4,2.17052454784115e-10,97,2
6,3,1,4,"true","false",1024,4,1.58421786846984e-10,97,2
9,3,1,2,"true","true",1024,4,2.42796412979382e-10,97,2
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,97,2
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,97,2
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,97,3
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,97,3
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,97,3
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,97,3
6,3,1,4,"true","true",1024,64,2.64124015563851e-10,98,1
6,3,1,2,"true","true",1024,128,4.82427828906659e-10,98,1
6,3,1,4,"true","true",1024,2,1.65532685126969e-10,98,1
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,98,1
9,3,1,2,"true","false",1024,16,2.45719917595083e-10,98,1
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,98,2
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,98,2
12,3,1,2,"true","false",1024,4,2.21969340498309e-10,98,2
12,3,1,4,"true","true",1024,4,2.17052454784115e-10,98,2
9,3,1,4,"true","true",1024,4,2.41119511666095e-10,98,2
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,98,3
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,98,3
3,3,1,4,"true","false",1024,4,1.38271566642236e-10,98,3
3,3,1,2,"true","false",1024,4,1.36603833125993e-10,98,3
18,6,1,4,"true","false",1024,1,2.05702749346096e-10,99,1
18,6,1,2,"true","false",1024,16,2.00063512605115e-10,99,1
18,6,1,4,"true","false",1024,256,9.79368446856352e-10,99,1
12,6,1,4,"true","true",1024,1,1.64708638170676e-10,99,1
12,6,1,4,"true","false",1024,1024,4.27564709386384e-09,99,1
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,99,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,99,2
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,99,2
24,6,1,2,"true","false",1024,8,1.78857911487235e-10,99,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,99,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,99,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,99,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,99,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,99,3
6,6,1,4,"true","false",512,32,2.09390647360106e-10,100,1
6,6,1,4,"true","false",512,4,1.1888726151874e-10,100,1
6,6,1,2,"true","false",512,8,1.19268542616746e-10,100,1
18,6,1,4,"true","false",512,512,3.36637176723257e-09,100,1
6,6,1,4,"true","false",512,1,1.25632486846433e-10,100,1
18,6,1,4,"true","false",512,4,1.66699543658445e-10,100,2
6,6,1,2,"true","true",512,4,1.1835008391896e-10,100,2
18,6,1,2,"true","false",512,4,1.704944297498e-10,100,2
6,6,1,4,"true","true",512,4,1.21740913105725e-10,100,2
24,6,1,4,"true","true",512,4,1.49836739442439e-10,100,2
6,6,1,4,"true","false",512,4,1.1888726151874e-10,100,3
6,6,1,2,"true","false",512,4,1.23019310645269e-10,100,3
6,6,1,4,"true","true",512,4,1.21740913105725e-10,100,3
6,6,1,2,"true","true",512,4,1.1835008391896e-10,100,3
