"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","point_number","method"
16,4,1,2,"true","true",256,4,1.59197665840651e-10,8,"GR"
5,5,8,2,"true","false",128,4,6.28426374955405e-10,24,"GR"
8,2,2,2,"true","false",64,8,4.59470507620886e-10,10,"GR"
8,2,4,2,"true","true",256,2,2.05341983808708e-10,36,"GR"
12,4,2,2,"true","true",256,128,1.78951085880695e-09,8,"GR"
12,3,4,4,"true","false",128,4,1.76181389583705e-10,19,"GR"
6,3,2,4,"true","true",512,256,1.70885660453176e-09,8,"GR"
9,3,4,2,"true","true",1024,64,3.77026465637716e-10,8,"GR"
12,3,4,2,"true","false",256,2,1.74774520765484e-10,24,"GR"
18,6,4,2,"true","true",512,2,1.85091832668072e-10,23,"GR"
2,2,1,2,"true","true",1024,32,1.64959521349263e-10,27,"GR"
9,3,1,4,"true","false",1024,128,5.48831062765378e-10,7,"GR"
5,5,4,2,"true","true",128,64,4.97734453157742e-09,7,"GR"
8,2,4,4,"true","true",64,2,2.09406037938204e-10,10,"GR"
16,4,4,4,"true","false",128,2,1.57306422896745e-10,24,"GR"
16,4,4,2,"true","true",128,2,1.57132972686489e-10,24,"GR"
9,3,1,4,"true","true",512,256,1.70534878143735e-09,6,"GR"
9,3,1,2,"true","false",512,16,1.98504750898433e-10,15,"GR"
15,5,1,4,"true","false",256,2,1.72496717491874e-10,7,"GR"
8,2,2,2,"true","false",128,1,2.04811532627718e-10,33,"GR"
2,1,2,4,"true","false",1024,16,2.50825972132783e-10,44,"GR"
16,4,2,4,"true","true",256,32,3.66775874544029e-10,9,"GR"
3,3,1,4,"true","true",128,16,4.15890520330791e-10,15,"GR"
5,5,1,2,"true","true",256,4,1.17379768662026e-10,32,"GR"
20,5,4,4,"true","false",128,1,1.48754738201527e-10,32,"GR"
24,6,2,4,"true","false",32,4,3.30796023547604e-10,8,"GR"
18,6,4,4,"true","true",128,1,1.83040141172681e-10,21,"GR"
24,6,2,4,"true","true",512,8,1.50268264338719e-10,24,"GR"
6,6,4,4,"true","false",128,16,1.19988495163321e-09,9,"GR"
4,1,8,2,"true","true",128,64,3.34951216618657e-09,9,"GR"
9,3,4,2,"true","true",512,4,2.21249790164854e-10,24,"GR"
12,3,8,2,"true","true",512,32,3.73854244558039e-10,18,"GR"
6,3,2,4,"true","false",1024,16,1.52554038682594e-10,31,"GR"
16,4,2,4,"true","false",256,4,1.5857386479913e-10,24,"GR"
12,4,4,2,"true","true",128,8,2.95815170651395e-10,19,"GR"
4,2,2,2,"true","true",1024,8,1.74376790866456e-10,17,"GR"
15,5,4,2,"true","false",256,2,1.90104055759067e-10,31,"GR"
20,5,4,2,"true","true",256,64,6.64974741413012e-10,9,"GR"
9,3,4,4,"true","false",64,2,2.29629537765076e-10,24,"GR"
4,1,4,4,"true","false",1024,16,3.17343957743397e-10,19,"GR"
12,3,2,2,"true","false",128,2,1.73812692295894e-10,28,"GR"
3,1,16,2,"true","false",512,32,1.259570381765e-09,28,"GR"
15,5,4,2,"true","true",512,8,1.98879332224174e-10,21,"GR"
8,2,4,2,"true","true",256,4,2.05958342600532e-10,19,"GR"
6,3,2,4,"true","true",1024,32,1.59964726040868e-10,18,"GR"
12,3,1,4,"true","true",128,2,1.72925900783062e-10,69,"GR"
6,6,1,2,"true","true",256,1,1.17919974204394e-10,42,"GR"
4,2,2,2,"true","true",1024,8,1.74376790866456e-10,44,"GR"
4,2,2,4,"true","false",512,128,9.72538271194376e-10,10,"GR"
4,4,1,4,"true","true",256,2,1.24879203669815e-10,32,"GR"
8,4,16,2,"true","true",512,256,8.06377841803793e-09,5,"GR"
6,6,1,2,"true","false",128,4,1.17732534790262e-10,23,"GR"
8,2,8,2,"true","false",256,16,4.15996888884348e-10,18,"GR"
4,2,1,4,"true","true",32,16,1.85485458431298e-09,7,"GR"
6,2,8,4,"true","true",1024,256,1.78739318997175e-09,9,"GR"
6,3,2,2,"true","false",128,4,1.5817793699039e-10,35,"GR"
12,4,1,4,"true","false",1024,32,2.16485443001307e-10,8,"GR"
24,6,1,2,"true","false",128,4,1.43781504680858e-10,21,"GR"
16,4,2,4,"true","true",32,16,1.27224237035593e-09,7,"GR"
12,3,4,2,"true","false",256,4,1.74684970353342e-10,37,"GR"
3,3,1,4,"true","true",256,4,1.35697524537269e-10,55,"GR"
8,2,1,4,"true","false",512,256,1.66874139116243e-09,7,"GR"
4,4,4,4,"true","false",128,32,2.51440639007117e-09,15,"GR"
6,6,1,2,"true","false",256,4,1.17149348789584e-10,30,"GR"
9,3,16,2,"true","false",512,128,2.73614443880971e-09,6,"GR"
18,6,4,2,"true","false",64,2,1.84551837435773e-10,30,"GR"
18,6,4,4,"true","true",128,4,1.8432093278778e-10,33,"GR"
4,2,1,2,"true","false",256,2,1.79879678295205e-10,76,"GR"
6,6,1,4,"true","true",512,8,1.18144018844621e-10,53,"GR"
4,2,2,2,"true","true",32,8,9.64282137800239e-10,9,"GR"
8,2,1,4,"true","false",64,8,4.58398524557351e-10,9,"GR"
12,3,4,2,"true","false",256,4,1.74684970353342e-10,45,"GR"
8,2,1,4,"true","false",512,128,8.5299118213472e-10,9,"GR"
8,4,2,2,"true","false",512,2,1.46493432714894e-10,22,"GR"
4,4,1,4,"true","false",512,8,1.25366521299284e-10,30,"GR"
18,6,2,4,"true","false",128,16,4.52893943275334e-10,17,"GR"
15,5,2,2,"true","true",1024,64,3.38977447009424e-10,8,"GR"
4,4,8,4,"true","false",128,32,3.73988126695638e-09,9,"GR"
1,1,1,2,"true","true",512,16,2.32374287547697e-10,18,"GR"
15,5,4,4,"true","false",256,2,1.92100902929405e-10,17,"GR"
20,5,4,4,"true","false",128,2,1.48913681600017e-10,17,"GR"
8,4,2,2,"true","true",128,4,1.4493093093373e-10,48,"GR"
2,1,4,4,"true","true",128,32,2.35782010328404e-09,21,"GR"
4,1,4,2,"true","false",64,1,3.01655269263187e-10,19,"GR"
8,2,4,2,"true","false",1024,256,9.09341232080876e-10,9,"GR"
12,3,2,4,"true","false",1024,32,2.18493822493413e-10,9,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,22,"GR"
2,1,2,4,"true","true",512,4,2.66183868483489e-10,12,"GR"
20,5,2,2,"true","false",256,4,1.48858292705467e-10,17,"GR"
4,2,1,4,"true","false",32,8,9.65893815900991e-10,8,"GR"
10,5,1,2,"true","true",128,4,1.43724384012191e-10,21,"GR"
3,1,4,2,"true","true",128,4,3.69644666108571e-10,31,"GR"
4,1,4,4,"true","true",512,4,3.04319992384667e-10,29,"GR"
8,2,4,2,"true","true",256,2,2.05341983808708e-10,37,"GR"
12,3,1,2,"true","true",256,2,1.74188710173769e-10,25,"GR"
6,2,8,2,"true","true",128,64,3.1221639259792e-09,9,"GR"
8,2,4,2,"true","false",256,2,2.05412034834989e-10,36,"GR"
18,6,1,2,"true","false",256,8,1.65248551277817e-10,46,"GR"
12,3,4,2,"true","false",64,1,1.73350952378822e-10,28,"GR"
5,5,1,4,"true","false",512,64,4.00247176101504e-10,8,"GR"
5,5,1,4,"true","false",256,1,1.21422039933002e-10,33,"GR"
3,1,8,4,"true","true",512,32,7.85275631055814e-10,11,"GR"
5,5,1,4,"true","true",128,16,3.58898174028281e-10,24,"GR"
12,6,2,4,"true","true",512,4,1.34066482063271e-10,25,"GR"
4,1,8,4,"true","true",128,16,9.77323349918783e-10,21,"GR"
2,2,1,2,"true","false",128,2,1.5624413559592e-10,44,"GR"
2,2,1,2,"true","true",256,4,1.55549103506316e-10,19,"GR"
4,2,2,2,"true","true",128,2,1.84294389598871e-10,32,"GR"
15,5,4,4,"true","false",1024,32,2.29673866979915e-10,7,"GR"
2,2,1,2,"true","true",512,4,1.55607518446307e-10,89,"GR"
5,5,1,2,"true","false",128,2,1.18427245214453e-10,30,"GR"
15,5,8,4,"true","false",64,2,2.86634223877136e-10,9,"GR"
2,1,2,4,"true","true",512,2,2.71372389400084e-10,31,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,48,"GR"
4,4,1,4,"true","true",128,4,1.26678340558663e-10,24,"GR"
12,4,1,4,"true","false",512,2,1.84028769745764e-10,14,"GR"
8,2,2,2,"true","false",128,1,2.04811532627718e-10,32,"GR"
2,1,8,2,"true","false",512,32,1.0452622550246e-09,43,"GR"
3,3,8,2,"true","true",1024,256,4.81656849218446e-09,8,"GR"
2,2,1,2,"true","false",512,4,1.55269439447837e-10,36,"GR"
3,1,8,4,"true","false",1024,128,1.35555109227803e-09,9,"GR"
20,5,8,2,"true","true",128,8,3.13010043250635e-10,9,"GR"
1,1,1,2,"true","false",256,2,2.27764247647526e-10,32,"GR"
18,6,1,2,"true","false",1024,256,9.85788526764859e-10,7,"GR"
6,3,1,4,"true","true",256,64,8.28927095648457e-10,9,"GR"
6,3,2,2,"true","false",128,2,1.58333256590852e-10,40,"GR"
6,3,8,4,"true","false",512,256,4.45137964417669e-09,6,"GR"
18,6,4,4,"true","true",128,1,1.83040141172681e-10,15,"GR"
20,5,1,2,"true","false",256,32,3.5100139542743e-10,8,"GR"
9,3,1,2,"true","false",256,2,1.98117109228222e-10,7,"GR"
3,3,4,4,"true","true",1024,64,8.99566387122487e-10,8,"GR"
16,4,2,2,"true","true",256,8,1.62204929050056e-10,25,"GR"
12,6,1,4,"true","false",256,2,1.3812927389234e-10,7,"GR"
10,5,1,4,"true","false",512,4,1.4121794253326e-10,22,"GR"
4,4,1,4,"true","false",512,8,1.25366521299284e-10,39,"GR"
2,1,16,2,"true","true",512,32,1.7097237144334e-09,11,"GR"
6,3,1,4,"true","false",128,2,1.59611370041288e-10,8,"GR"
4,1,1,4,"true","true",1024,256,1.21318172681803e-09,9,"GR"
3,3,1,4,"true","false",128,64,1.58645490317232e-09,6,"GR"
6,3,2,4,"true","false",1024,16,1.52554038682594e-10,62,"GR"
18,6,1,2,"true","false",256,8,1.65248551277817e-10,31,"GR"
4,2,2,4,"true","true",128,4,1.86105835706297e-10,39,"GR"
4,4,1,4,"true","false",256,64,7.53727942733542e-10,8,"GR"
3,3,4,4,"true","false",32,8,2.74803800030099e-09,8,"GR"
8,2,1,4,"true","true",128,1,2.04604553028003e-10,57,"GR"
1,1,1,4,"true","true",128,16,7.1083571055172e-10,18,"GR"
9,3,4,2,"true","false",256,2,2.21233294076482e-10,36,"GR"
24,6,4,4,"true","false",64,16,6.18970555168199e-10,9,"GR"
4,1,4,4,"true","false",512,4,3.03402819809477e-10,21,"GR"
8,2,4,2,"true","true",256,2,2.05341983808708e-10,45,"GR"
24,6,4,4,"true","false",256,8,1.46168804899202e-10,23,"GR"
6,2,1,2,"true","true",128,32,9.92557406841822e-10,17,"GR"
2,1,1,4,"true","false",128,8,4.16431057941492e-10,11,"GR"
9,3,4,4,"true","false",512,4,2.24007357535208e-10,15,"GR"
8,4,1,2,"true","false",64,4,2.30354961887403e-10,14,"GR"
6,6,1,2,"true","false",128,4,1.17732534790262e-10,53,"GR"
2,1,2,4,"true","true",1024,8,2.498764907697e-10,39,"GR"
6,3,8,2,"true","false",128,16,1.11125634864743e-09,19,"GR"
16,4,8,2,"true","true",128,8,3.31415953806492e-10,29,"GR"
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,30,"GR"
9,3,8,4,"true","true",128,8,4.77363407899828e-10,24,"GR"
2,1,2,2,"true","false",1024,8,2.50111116142312e-10,44,"GR"
18,6,4,2,"true","true",256,16,2.76502365680406e-10,9,"GR"
24,6,1,2,"true","false",1024,512,1.72658719914981e-09,5,"GR"
20,5,2,2,"true","false",128,2,1.48340423840579e-10,30,"GR"
8,4,1,4,"true","true",1024,64,2.5338437590301e-10,7,"GR"
4,4,1,2,"true","false",256,16,2.13061662546322e-10,8,"GR"
6,3,2,4,"true","false",1024,8,1.52941185243508e-10,25,"GR"
8,2,2,2,"true","true",256,2,2.05429010090939e-10,65,"GR"
10,5,2,2,"true","false",512,4,1.42308824451469e-10,16,"GR"
20,5,4,2,"true","true",256,4,1.51576432668953e-10,24,"GR"
2,1,2,2,"true","false",256,2,2.67289741297437e-10,74,"GR"
8,4,2,2,"true","false",128,1,1.44946489136578e-10,29,"GR"
5,5,2,4,"true","false",32,16,2.69447756579441e-09,7,"GR"
15,5,4,2,"true","false",64,2,1.92949226086257e-10,30,"GR"
2,1,2,4,"true","true",1024,8,2.498764907697e-10,54,"GR"
4,4,16,2,"true","true",128,32,6.30966100899677e-09,8,"GR"
12,3,1,2,"true","false",32,8,7.23552283970892e-10,8,"GR"
4,4,4,4,"true","false",32,16,4.89003765490092e-09,7,"GR"
12,6,1,4,"true","true",512,2,1.38749548433994e-10,7,"GR"
8,4,2,2,"true","false",128,1,1.44946489136578e-10,29,"GR"
4,4,16,2,"true","true",256,32,3.53083949364141e-09,8,"GR"
15,5,4,2,"true","false",512,16,2.00631607858424e-10,9,"GR"
9,3,1,2,"true","true",512,4,1.98408414891747e-10,22,"GR"
18,6,1,4,"true","false",128,1,1.63005055713304e-10,24,"GR"
3,3,4,4,"true","false",512,32,8.1272479237037e-10,9,"GR"
6,3,8,4,"true","true",256,64,2.10779200573344e-09,10,"GR"
5,5,1,2,"true","false",128,2,1.18427245214453e-10,33,"GR"
4,1,16,2,"true","false",32,16,5.42875322124382e-09,8,"GR"
4,2,8,2,"true","false",512,64,1.29066864387315e-09,10,"GR"
3,3,8,4,"true","true",128,16,2.1296732288923e-09,9,"GR"
2,2,1,2,"true","true",512,2,1.55670767533719e-10,16,"GR"
16,4,2,4,"true","false",1024,512,1.64621798822579e-09,6,"GR"
4,2,2,4,"true","true",1024,32,1.7554765736145e-10,26,"GR"
2,2,4,2,"true","false",64,4,9.5285983755404e-10,18,"GR"
6,3,2,4,"true","false",512,2,1.64578152977647e-10,9,"GR"
15,5,1,4,"true","false",512,32,2.55375453504225e-10,8,"GR"
15,5,1,4,"true","false",128,64,1.46051281143368e-09,6,"GR"
12,6,16,4,"true","false",32,8,2.917219916879e-09,7,"GR"
16,4,1,4,"true","false",128,2,1.57859484410701e-10,15,"GR"
2,1,16,4,"true","false",512,32,1.71276599208198e-09,30,"GR"
8,2,4,4,"true","true",256,8,2.10282574970023e-10,19,"GR"
6,3,2,2,"true","false",128,2,1.58333256590852e-10,25,"GR"
24,6,2,4,"true","true",256,4,1.44647059124767e-10,9,"GR"
3,3,8,2,"true","false",256,128,8.44423041221348e-09,7,"GR"
2,1,2,2,"true","false",256,2,2.67289741297437e-10,66,"GR"
2,2,1,2,"true","true",128,2,1.56879662240458e-10,39,"GR"
12,6,2,4,"true","false",1024,128,4.53117425788886e-10,8,"GR"
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,7,"GR"
2,1,2,4,"true","true",1024,4,2.5189620591516e-10,38,"GR"
4,4,1,4,"true","true",256,2,1.24879203669815e-10,8,"GR"
2,2,16,2,"true","true",256,8,1.33707123731545e-09,9,"GR"
18,6,1,2,"true","false",256,8,1.65248551277817e-10,35,"GR"
20,5,2,2,"true","true",1024,512,1.67960757312574e-09,6,"GR"
4,1,1,4,"true","true",512,32,3.8880976837292e-10,10,"GR"
9,3,4,2,"true","false",512,4,2.22722648110679e-10,16,"GR"
18,6,4,4,"true","true",128,4,1.8432093278778e-10,40,"GR"
12,3,8,2,"true","false",1024,512,2.68678479946779e-09,5,"GR"
18,6,8,4,"true","false",256,32,7.16284586077677e-10,9,"GR"
8,4,4,2,"true","false",128,32,1.28953447338039e-09,15,"GR"
6,3,4,4,"true","true",128,32,1.40702339122417e-09,10,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,23,"GR"
2,1,2,2,"true","true",128,2,2.69262520295719e-10,31,"GR"
15,5,4,2,"true","true",32,8,8.44992121764205e-10,8,"GR"
15,5,2,4,"true","false",1024,128,5.67891746822277e-10,8,"GR"
8,4,2,2,"true","false",128,1,1.44946489136578e-10,54,"GR"
2,2,1,2,"true","false",512,4,1.55269439447837e-10,62,"GR"
8,2,16,2,"true","true",128,8,6.91688536576861e-10,17,"GR"
5,5,16,2,"true","false",128,64,1.30261410924262e-08,6,"GR"
15,5,4,2,"true","true",128,4,1.93725513611144e-10,17,"GR"
2,1,2,2,"true","false",256,2,2.67289741297437e-10,74,"GR"
6,6,8,2,"true","false",128,4,6.08598914198996e-10,17,"GR"
2,1,4,4,"true","false",1024,512,4.61678591149216e-09,9,"GR"
15,5,2,2,"true","true",1024,512,2.20531400581648e-09,6,"GR"
8,2,16,4,"true","true",128,64,3.87123174924654e-09,7,"GR"
5,5,16,2,"true","false",32,16,1.13299104303755e-08,6,"GR"
6,6,16,2,"true","false",128,32,6.25150583040673e-09,8,"GR"
5,5,1,2,"true","true",256,1,1.18611767942795e-10,19,"GR"
9,3,4,4,"true","false",1024,512,2.30952094714605e-09,5,"GR"
5,5,1,2,"true","true",256,1,1.18611767942795e-10,30,"GR"
4,4,4,4,"true","false",256,64,2.55105511386182e-09,9,"GR"
2,1,4,4,"true","true",128,32,2.35782010328404e-09,21,"GR"
15,5,8,4,"true","true",256,32,7.12401150655712e-10,9,"GR"
10,5,8,2,"true","false",256,8,3.63766579914924e-10,16,"GR"
8,4,2,2,"true","true",128,4,1.4493093093373e-10,40,"GR"
12,3,4,2,"true","true",128,2,1.75475275169667e-10,27,"GR"
6,2,8,4,"true","false",256,64,1.64375066320017e-09,11,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,40,"GR"
2,1,2,2,"true","true",128,2,2.69262520295719e-10,57,"GR"
4,2,2,4,"true","false",1024,16,1.74656387410887e-10,32,"GR"
6,6,1,2,"true","true",256,1,1.17919974204394e-10,21,"GR"
6,3,2,2,"true","true",1024,64,2.63266925732611e-10,9,"GR"
8,2,2,2,"true","true",256,4,2.05760005667344e-10,19,"GR"
3,1,1,2,"true","false",128,32,1.42881393255316e-09,17,"GR"
3,1,4,2,"true","false",512,128,1.60568044118296e-09,11,"GR"
3,3,1,2,"true","false",256,4,1.36478520881495e-10,23,"GR"
4,4,1,4,"true","false",1024,16,1.2941581237827e-10,13,"GR"
5,5,4,2,"true","false",128,8,6.92477755580162e-10,17,"GR"
12,6,8,4,"true","true",256,16,5.65703239102569e-10,9,"GR"
16,4,1,4,"true","false",256,8,1.6255882117528e-10,8,"GR"
5,5,1,2,"true","true",256,1,1.18611767942795e-10,19,"GR"
4,1,4,4,"true","false",128,1,3.00631855275054e-10,36,"GR"
3,3,4,2,"true","true",256,128,5.55289406897355e-09,7,"GR"
3,1,4,4,"true","false",1024,256,1.61739138083025e-09,10,"GR"
12,6,8,4,"true","false",128,32,1.86008799100488e-09,9,"GR"
20,5,2,4,"true","false",64,2,1.49337059342872e-10,24,"GR"
12,6,2,4,"true","true",512,4,1.34066482063271e-10,22,"GR"
9,3,2,4,"true","true",1024,256,1.1179612978913e-09,8,"GR"
9,3,4,2,"true","false",256,2,2.21233294076482e-10,37,"GR"
9,3,1,2,"true","false",1024,512,2.02254351479036e-09,5,"GR"
12,4,8,2,"true","true",512,256,2.98867778476999e-09,8,"GR"
4,4,1,4,"true","false",128,2,1.25109511762482e-10,39,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,23,"GR"
2,1,2,2,"true","true",256,64,1.38985984144491e-09,12,"GR"
6,6,8,2,"true","false",128,32,3.63303111629154e-09,9,"GR"
3,3,1,2,"true","false",128,16,4.17125881839377e-10,8,"GR"
12,4,1,4,"true","false",512,2,1.84028769745764e-10,16,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,22,"GR"
2,2,1,2,"true","true",256,4,1.55549103506316e-10,53,"GR"
8,4,2,2,"true","true",256,16,2.29904938948171e-10,9,"GR"
2,1,2,4,"true","true",512,4,2.66183868483489e-10,23,"GR"
4,4,1,4,"true","true",1024,8,1.24992786636709e-10,33,"GR"
12,6,2,4,"true","true",64,2,1.37227036791841e-10,16,"GR"
2,2,1,2,"true","false",512,8,1.56732863494209e-10,51,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,48,"GR"
4,2,8,4,"true","false",128,4,4.89198028419684e-10,18,"GR"
4,1,4,4,"true","false",64,1,3.02049614795073e-10,21,"GR"
5,5,8,2,"true","false",128,4,6.28426374955405e-10,17,"GR"
10,5,8,2,"true","false",1024,256,2.39943789836444e-09,6,"GR"
10,5,2,4,"true","false",64,2,1.45333990237963e-10,9,"GR"
24,6,4,2,"true","false",64,1,1.42216872824127e-10,25,"GR"
2,2,1,2,"true","false",512,4,1.55269439447837e-10,61,"GR"
9,3,1,4,"true","false",32,16,1.60659081996363e-09,6,"GR"
12,6,2,4,"true","true",64,2,1.37227036791841e-10,24,"GR"
24,6,4,4,"true","false",64,2,1.43170489752256e-10,30,"GR"
6,3,2,4,"true","false",128,4,1.61678922982811e-10,28,"GR"
8,2,4,2,"true","true",128,4,2.09540994922815e-10,27,"GR"
5,5,1,2,"true","true",256,4,1.17379768662026e-10,68,"GR"
6,6,1,2,"true","false",256,4,1.17149348789584e-10,54,"GR"
1,1,1,4,"true","false",1024,64,4.0432525905976e-10,8,"GR"
16,4,4,4,"true","true",256,2,1.59208836032675e-10,22,"GR"
15,5,4,4,"true","false",512,16,2.02215252472328e-10,15,"GR"
1,1,1,2,"true","false",1024,128,7.41041733291365e-10,16,"GR"
12,3,4,2,"true","true",128,1,1.73834988002712e-10,19,"GR"
6,6,8,2,"true","true",128,8,1.00081068871059e-09,9,"GR"
3,1,4,2,"true","true",128,32,1.60430367097668e-09,11,"GR"
12,3,2,2,"true","false",128,2,1.73812692295894e-10,62,"GR"
12,3,4,4,"true","false",256,4,1.75299019549582e-10,37,"GR"
15,5,4,2,"true","false",64,2,1.92949226086257e-10,17,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,25,"GR"
4,1,4,2,"true","true",512,8,3.08184021362294e-10,21,"GR"
12,6,16,4,"true","true",32,16,5.58279773992972e-09,6,"GR"
12,3,4,4,"true","false",256,2,1.75531977704642e-10,17,"GR"
15,5,1,4,"true","true",512,2,1.72808948603098e-10,14,"GR"
6,3,1,4,"true","false",32,8,8.2186947350877e-10,8,"GR"
16,4,4,4,"true","true",128,64,1.29761643861302e-09,7,"GR"
1,1,1,2,"true","true",1024,64,4.07368261810325e-10,16,"GR"
12,4,8,4,"true","false",512,256,2.97442369290435e-09,6,"GR"
3,3,1,2,"true","false",128,16,4.17125881839377e-10,24,"GR"
9,3,1,2,"true","false",256,2,1.98117109228222e-10,40,"GR"
20,5,8,4,"true","true",128,8,3.15966145290373e-10,9,"GR"
9,3,16,4,"true","false",128,16,1.29705346379204e-09,8,"GR"
18,6,4,2,"true","true",512,2,1.85091832668072e-10,23,"GR"
2,1,2,2,"true","false",256,4,2.68275526978507e-10,43,"GR"
20,5,1,4,"true","true",256,16,2.06922585461201e-10,8,"GR"
4,2,2,4,"true","true",1024,32,1.7554765736145e-10,25,"GR"
1,1,1,4,"true","false",128,4,2.27728077508529e-10,9,"GR"
9,3,2,4,"true","true",128,32,9.59975641266535e-10,9,"GR"
8,2,4,2,"true","false",32,8,8.45587371525612e-10,9,"GR"
12,3,4,2,"true","true",256,2,1.7465744925086e-10,28,"GR"
12,3,2,2,"true","true",64,1,1.73348646629763e-10,31,"GR"
2,1,2,2,"true","false",1024,8,2.50111116142312e-10,75,"GR"
6,3,1,2,"true","true",128,2,1.5987637532151e-10,23,"GR"
18,6,1,2,"true","true",512,4,1.66167053192706e-10,16,"GR"
9,3,4,2,"true","true",512,4,2.21249790164854e-10,17,"GR"
6,2,2,4,"true","true",1024,128,6.80632435176664e-10,10,"GR"
6,6,1,2,"true","true",256,1,1.17919974204394e-10,34,"GR"
2,2,1,2,"true","false",512,8,1.56732863494209e-10,36,"GR"
6,3,2,4,"true","false",128,4,1.61678922982811e-10,28,"GR"
2,2,2,4,"true","false",1024,128,1.00021140246857e-09,9,"GR"
1,1,1,2,"true","true",256,2,2.28575556869947e-10,42,"GR"
2,2,1,2,"true","false",128,4,1.57236882512688e-10,27,"GR"
16,4,2,2,"true","true",1024,32,2.05902594904566e-10,8,"GR"
5,5,4,4,"true","false",64,32,4.82719036068953e-09,7,"GR"
2,2,1,2,"true","true",256,16,2.63955950891988e-10,18,"GR"
2,2,1,2,"true","true",256,4,1.55549103506316e-10,26,"GR"
9,3,4,2,"true","false",1024,32,2.6615020339605e-10,13,"GR"
2,2,1,2,"true","false",512,4,1.55269439447837e-10,78,"GR"
4,4,1,4,"true","true",256,2,1.24879203669815e-10,46,"GR"
4,1,4,2,"true","true",128,1,3.00554927648439e-10,40,"GR"
8,2,8,4,"true","true",128,16,6.91463528669748e-10,19,"GR"
16,4,4,4,"true","true",512,8,1.64742416800648e-10,21,"GR"
9,3,4,4,"true","false",512,2,2.2487902286731e-10,13,"GR"
16,4,8,2,"true","true",512,64,5.84144692369871e-10,9,"GR"
12,3,2,2,"true","true",64,1,1.73348646629763e-10,56,"GR"
12,6,1,4,"true","true",512,16,1.42380264467293e-10,8,"GR"
16,4,4,2,"true","true",128,2,1.57132972686489e-10,46,"GR"
18,6,1,2,"true","true",512,8,1.70355782444705e-10,39,"GR"
8,4,2,2,"true","false",128,1,1.44946489136578e-10,29,"GR"
4,2,2,4,"true","false",1024,16,1.74656387410887e-10,43,"GR"
6,3,4,4,"true","false",1024,128,8.74489504201852e-10,8,"GR"
6,3,2,2,"true","true",256,16,2.51738542555165e-10,10,"GR"
6,2,1,2,"true","false",512,16,2.32535054484641e-10,19,"GR"
8,4,2,2,"true","false",128,1,1.44946489136578e-10,22,"GR"
8,4,1,4,"true","false",512,256,1.63968754729352e-09,6,"GR"
16,4,2,2,"true","false",32,8,6.66296172473614e-10,8,"GR"
20,5,4,4,"true","false",128,1,1.48754738201527e-10,24,"GR"
18,6,4,2,"true","true",512,16,1.93046822331176e-10,23,"GR"
8,2,1,4,"true","true",512,16,2.12964209858718e-10,17,"GR"
2,2,16,2,"true","true",1024,128,4.24074572645052e-09,7,"GR"
2,1,2,4,"true","true",1024,4,2.5189620591516e-10,31,"GR"
2,1,2,2,"true","false",256,4,2.68275526978507e-10,45,"GR"
10,5,2,4,"true","true",512,4,1.40742193789431e-10,49,"GR"
3,3,1,4,"true","false",512,2,1.35341152549115e-10,14,"GR"
9,3,1,4,"true","false",256,1,1.98499975299599e-10,13,"GR"
2,1,2,4,"true","false",1024,16,2.50825972132783e-10,33,"GR"
8,2,4,2,"true","true",256,2,2.05341983808708e-10,45,"GR"
2,2,8,4,"true","false",32,16,9.21623007728289e-09,8,"GR"
4,1,8,2,"true","false",512,64,9.63725620332601e-10,21,"GR"
5,5,1,2,"true","false",512,16,1.22509128810307e-10,8,"GR"
12,6,2,2,"true","false",1024,16,1.50623293839072e-10,8,"GR"
2,2,1,2,"true","false",512,4,1.55269439447837e-10,68,"GR"
12,3,4,4,"true","true",256,4,1.74857777962429e-10,37,"GR"
2,2,8,2,"true","false",32,8,4.70517387768235e-09,9,"GR"
20,5,2,2,"true","true",128,4,1.51778351192108e-10,9,"GR"
1,1,1,4,"true","false",64,16,1.3605005302263e-09,9,"GR"
5,5,1,2,"true","true",512,8,1.18628082806223e-10,16,"GR"
2,2,1,2,"true","true",512,4,1.55607518446307e-10,87,"GR"
15,5,4,4,"true","false",256,64,8.91172625058693e-10,9,"GR"
5,5,8,4,"true","false",128,4,6.25019389329163e-10,30,"GR"
9,3,1,2,"true","true",512,4,1.98408414891747e-10,16,"GR"
4,1,4,4,"true","false",128,1,3.00631855275054e-10,28,"GR"
2,2,1,2,"true","true",512,4,1.55607518446307e-10,85,"GR"
5,5,8,4,"true","false",256,32,1.90862105614862e-09,9,"GR"
24,6,4,2,"true","false",256,4,1.43064682433489e-10,36,"GR"
12,6,2,2,"true","false",512,16,1.41878634633497e-10,9,"GR"
